LOCATION_ID,LAT,LON,LOCATION,TOTAL_CARS,AREA_CODE
30834,43.650929374,-79.412814505,BELLWOODS AVE AT DUNDAS ST W,17351,SO
30884,43.679097382,-79.325731418,FELSTEAD AVE AT MONARCH PARK AVE,770,SO
31005,43.646361591,-79.375284915,SCOTT ST AT THE ESPLANADE,4143,SO
31007,43.663154678,-79.518403703,ASHLEY RD AT ROYAL YORK RD,11960,WE
31073,43.7597011157875,-79.3319026725494,YORK MILLS RD AT MID TCS 60M E OF VALLEY WOODS/SANDOVER (PX 1384),14131,NO
31084,43.643246685,-79.423614341,LISGAR ST AT QUEEN ST,9174,SO
31085,43.8196979967588,-79.2210720047868,FINCH AVE AT MORNINGSIDE AVE & STAINES RD (PX 2046),31201,EA
31088,43.643096003705,-79.4243749988555,ABELL ST AT QUEEN ST (PX 2435),14532,SO
31095,43.642765858,-79.425998179,NORTHCOTE AVE AT QUEEN ST,7844,SO
31100,43.789995055,-79.403823624,CUMMER AVE AT WILLOW HEIGHTS CRT,6882,NO
31101,43.775759176,-79.261897122,BOROUGH DR W TCS AT PROGRESS AVE,10584,EA
31107,43.755552177,-79.234877016,BELLAMY RD N AT EASTPARK BLVD,6810,EA
31119,43.7301050033642,-79.6049220000372,HUMBER COLLEGE BLVE AT SILVER BELL DR AND WINDWOOD DR (PX 1947),16732,WE
31132,43.6323239958038,-79.553736002418,THE EAST MALL AT YARN RD (PX 2337),8274,WE
31133,43.673117534,-79.285235609,QUEEN ST E AT SILVER BIRCH AVE,20643,SO
31146,43.762592565,-79.269271077,MIDLAND AVE AT MILLBRIDGE GT,11226,EA
31147,43.82810126,-79.261887291,MAYBROOK DR AT PASSMORE AVE,6316,EA
31148,43.6616399979045,-79.3899120041889,GROSVENOR ST AT QUEENS PARK CRES (PX 2280),21341,SO
31149,43.790961499,-79.230531368,MILNER AVE AT NOVOPHARM CRT,7415,EA
31151,43.686748999,-79.459589255,CALEDONIA RD AT SUMMIT AVE,17873,WE
31153,43.669233102,-79.397914636,BEDFORD RD AT PRINCE ARTHUR AVE,3726,SO
31155,43.7015890034362,-79.2928610038184,CONROY AVE AT VICTORIA PARK AVE (PX 2434),7654,SO
31156,43.759907075,-79.306434062,ELLESMERE RD AT WHITE ABBEY PARK,33011,EA
31171,43.704545487,-79.528320348,COULTER AVE AT WESTON RD,14985,WE
31183,43.7693220004935,-79.3662070058192,ESTHER SHINER BLVD AT OLD LESLIE ST (PX 2041),4541,NO
31187,43.8049769981026,-79.1866089969765,SHEPPARD AVE E AT ROUGE RIVER DR (PX 2282),9954,EA
31236,43.6862034737998,-79.4927886661787,# 3561-62 EGLINTON AVE W,14912,WE
31240,43.696937685,-79.493873849,BROOKHAVEN DR AT TRETHEWEY DR,7272,NO
31277,43.757949606,-79.354437599,LESMILL RD AT VALLEYBROOK DR,23873,NO
31279,43.7570229958864,-79.3101529967504,KELLYVALE RD AT PHARMACY AVE (PX 2254),9901,EA
31334,43.743106201,-79.494243305,# 1645 SHEPPARD AVE AT DOWNSVIEW DELL PARK / HINCKS DELLCREST CTR,14642,NO
31335,43.645700745,-79.411488708,GORE VALE AVE AT QUEEN ST AND WALNUT AVE,19149,SO
31339,43.710450721,-79.307582604,SELWYN AVE AT WESTVIEW BLVD,3720,SO
31340,43.7708799974478,-79.4422200052997,BATHURST ST AT 50M N OF MASCOT PL / STAFFORD RD (PX 980),15824,NO
31350,43.751941706,-79.286638703,BIRCHMOUNT RD AT MERRYFIELD DR,13574,EA
31492,43.723011947,-79.415929218,AVENUE RD AT GLENGARRY AVE,19063,NO
31494,43.759069322,-79.406141118,AVONDALE AVE AT OAKBURN CRES AND TRADEWIND AVE,3965,NO
31495,43.8169260008393,-79.2243060027883,BLACKBIRD GT AT FINCH AVE E (PX 2255),12978,EA
31504,43.6548200042811,-79.3802799943807,YONGE ST AT 85M N OF SHUTER (PX 1802),5292,SO
31524,43.665041334,-79.322388808,CONNAUGHT AVE AT QUEEN ST,5657,SO
31528,43.804288832,-79.217210156,NEILSON RD AT SILVERBELL GRV,24504,EA
31530,43.696925691,-79.312317563,COSBURN AVE AT OAK PARK AVE,3552,SO
31531,43.763360561,-79.500862661,FOUR WINDS DR AT SENTINEL RD,15795,NO
31559,43.670160273,-79.382810828,CHURCH ST AT HAYDEN ST,14543,SO
31565,43.7191379990099,-79.2584709996896,DANFORTH RD AT 42M N OF HART AVE (PX 1103),10049,EA
31567,43.65069698,-79.455027676,HOWARD PARK AVE AT INDIAN RD,4112,SO
31569,43.690221079,-79.413351591,COULSON AVE AT SPADINA RD,7999,SO
31570,43.660019209,-79.488851394,HANLEY ST AT JANE ST,9722,SO
31571,43.747079952,-79.201225207,GUILDWOOD PKWY AT ROWATSON RD,9442,EA
31580,43.7747930029345,-79.4379280002858,FINCH AVE AT 30M W OF ENDELL ST (PX 2106),13807,NO
31582,43.7401950011527,-79.5832720029623,ALBION RD 230M W OF KIPLING AVE (PX 1960),11871,WE
31583,43.6989919970794,-79.5130500023187,WESTON RD AT 285M S OF LAWRENCE (#1675-1775) (PX 1804),8690,WE
31587,43.733664901,-79.404396138,GLEN ECHO RD AT YONGE ST,20098,SO
31588,43.7769250033608,-79.4131940016975,BYNG AVE AT DORIS AVE (PX 2192),12089,NO
31591,43.692349206,-79.327288544,COXWELL AVE AT MEMORIAL PARK AVE,8249,SO
31594,43.7405849987523,-79.5856690017961,ALBION RD AT 280M E OF FINCH AVE (PX 2140),12862,WE
31830,43.764866998843,-79.1848809993169,DANZIG ST AT MORNINGSIDE AVE (PX 2173),4746,EA
31833,43.8349099998546,-79.2510689970699,MARKHAM RD AT 190M S OF STEELES AVE (PX 2160),23137,EA
31834,43.8334510001701,-79.2510200023626,MARKHAM RD AT SELECT AVE (PX 2156),89210,EA
31835,43.8160799983981,-79.2928799969629,MIDLAND AVE AT 175M N OF MCNICOLL AVE (PX 2091),20724,EA
31837,43.6943139978318,-79.2895900043162,VICTORIA PARK AVE AT 90M N OF DENTON AVE & TTC ACCESS (PX 2149),15979,SO
31848,43.7390799985535,-79.5927900038494,BETTERIDGE LANE AT MARTIN GROVE RD (PX 2195),13129,WE
31849,43.6469260020913,-79.4198389942146,ARGYLE ST AT OSSINGTON AVE (PX 2256),8412,SO
31851,43.7805380008823,-79.2470269988067,CORPORATE DR AT LEE CENTRE DR W (PX 2098),5207,EA
31852,43.7043649999382,-79.4966820032259,BROOKHAVEN DR AT LAWRENCE AVE (PX 2108),11608,NO
31853,43.7504030029888,-79.2444380023188,BARRYMORE D AT DANFORTH RD (PX 2310),23094,EA
31854,43.6972780024304,-79.5274589938933,LAWRENCE AVE W AT WESTONA ST (PX 2288),5519,WE
31855,43.7406589985349,-79.217850000142,MARKANNA DR AT MARKHAM RD  (PX 2190),7419,EA
31858,43.7746659978084,-79.2660069965987,PROGRESS AVE AT SCHICK CRT (PX 1983),8756,EA
31859,43.6111510019527,-79.490029000116,HILLSIDE AVE AT LAKE SHORE BLVD W (PX 2136),13646,WE
31861,43.67537544,-79.505825416,CLAIRTON CRES S AT SCARLETT RD,9721,WE
31862,43.780070004122,-79.4142500050595,FINCH AVE AT 80M E OF YONGE ST & TTC ACCESS (PX 2142),8821,NO
31867,43.6644000008645,-79.5586019966902,MARTIN GROVE RD AT MILLBURN AVE (PX 2214),6618,WE
31868,43.6691859981282,-79.5607640034816,DEWITT RD AT MARTIN GROVE RD (PX 2213),6203,WE
31896,43.78552367,-79.139155788,PORT UNION RD AT WINTER GARDENS TRL,7101,EA
31899,43.684361124,-79.372540975,GLEN RD AT ROXBOROUGH DR,2227,SO
31900,43.68221525,-79.373360154,BINSCARTH RD AT GLEN RD,2872,SO
31901,43.848515645,-79.199275401,REESOR RD AT STEELES AVE E (EAST INTERSECTION),20418,EA
31902,43.7143269969222,-79.4524289983606,CORONA ST AT LAWRENCE AVE W (PX 2364),11719,NO
31903,43.825029471,-79.263984293,MIDDLEFIELD RD AT NEWMILL GT,8468,EA
31905,43.7726040014966,-79.2745239940487,# 111 PROGRESS AVE AT ATLANTIC PACKAGING (PX 2221),20493,EA
31906,43.7841699959756,-79.3955200010672,FINCH AVE AT 35M E OF WINLOCK PK (PX 1780),30634,NO
32085,43.669190198,-79.477604277,COBALT AVE AT RYDING AVE,2126,SO
32089,43.684160023,-79.355687761,JACKMAN AVE AT MORTIMER AVE,6111,SO
32090,43.64111201,-79.416640331,DOURO ST AT KING ST,17112,SO
32096,43.827391981,-79.179183456,MEADOWVALE RD AT OLD FINCH AVE,10393,EA
32132,43.7119199991449,-79.3730700011472,EGLINTON AVE AT 35M E OF DONLEA DR & LEASIDE HIGH SCHOOL(PX 1125),17828,SO
32177,43.7920440043094,-79.1955460004114,MORNINGSIDE AVE AT TAMS RD (PX 2217),37743,EA
32187,43.705282758,-79.393258959,LILLIAN ST AT SOUDAN AVE,7090,SO
32230,43.757320532,-79.214281516,CONFEDERATION DR AT SCARBOROUGH GOLF CLUB RD,16371,EA
32231,43.763138219,-79.419268002,BURNETT AVE AT QUILTER RD,190,NO
32232,43.782313484,-79.413082099,BISHOP AVE AT KENNETH AVE,12171,NO
32233,43.735348557,-79.315618329,GRETNA AVE AT SWEENEY DR,1143,NO
32234,43.7242900011438,-79.2902699993743,LEBOVIC AVE AT 300M S OF EGLINTON AVE & LEBOVIC PLAZA (PX 2070),4473,EA
32235,43.7714500009946,-79.2087480031237,BRIMORTON DR AT ORTON PARK RD (PX 2223),3216,EA
32236,43.7813989987312,-79.1374240051851,ADENMORE RD AT CLAPPISON BLVD AT PORT UNION RD (PX 2167),12112,EA
32237,43.659580909,-79.34674384,BOULTON AVE AT QUEEN ST AT WOODGREEN PL,5938,SO
32249,43.6926699963195,-79.5446700047706,ISLINGTON AVE AT 25M N OF WINNIPEG RD (PX 1803),24211,WE
32250,43.6993100025982,-79.4333939969744,EGLINTON AVE AT 40M E OF FLANDERS RD (PX 557),16651,SO
32251,43.7603079962805,-79.5033519981762,FINCH AVE AT 280M W OF SENTINEL RD (PX 1750),19486,NO
32252,43.804120000671,-79.3713799999951,LESLIE ST AT 60M S OF FRANCINE DR (PX 2105),20698,NO
32253,43.7612100011239,-79.3240199979287,PARKWOODS VILLAGE DR AT 45M N OF BROOKBANKS DR (PX 2107),17138,NO
32254,43.7670399990469,-79.475179993831,FINCH AVE AT 200M E OF CHESSWOOD DR (PX 2116),30510,NO
32255,43.732179999158,-79.4193700010724,AVENUE RD AT 26M S OF ROE AVE (PX 2076),18240,NO
32256,43.6950380035038,-79.5552900012839,DIXON RD AT 260M W OF CHETTA PL (PX 1946),25549,WE
32320,43.7196099965317,-79.4148600027564,AVENUE RD AT 150M S OF CARIBOU &  HAVERGALL COLLEGE (PX 1678),40670,NO
32321,43.6370399959157,-79.4475299992804,LAKE SHORE BLVD AT 25M E OF BUDAPEST LANE (PX 2089),13989,SO
32322,43.6643579982921,-79.3062239956135,LAKE SHORE BLVD AT 224M W OF KEW BEACH AVE (PX 1951),24658,SO
32323,43.6944389998424,-79.4497519953157,DUFFERIN ST AT 60M S OF HUNTER (PX 1271),37496,WE
32324,43.6692000021122,-79.3918900053812,BLOOR ST AT 78M W OF ST THOMAS ST (PX 1955),16675,SO
32325,43.6543179981775,-79.383202999537,BAY ST AT 12M N OF HAGERMAN (PX 1478),26186,SO
32326,43.6615999976389,-79.3806999991808,CARLTON ST AT 108M W OF CHURCH ST & MAPLE LEAF GDNS (PX 2035),24962,SO
32328,43.741190000435,-79.5399699972343,WESTON RD AT 70M N OF DAMASK AVE (PX 2138),11231,NO
32381,43.7277279992012,-79.2770500014906,BIRCHMOUNT RD AT BONNIEWOOD RD (PX 2168),18361,EA
32383,43.724093616,-79.264487213,FOXRIDGE AT KENNEDY RD,6926,EA
32384,43.691086784,-79.315132632,SAMMON AVE AT WOODBINE AVE,26540,SO
32412,43.769760635,-79.180180437,HOMESTEAD RD AT LAWRENCE AVE AND WEST HILL DR,19124,EA
32474,43.69553644,-79.469610773,ALYWARD ST AT BEECHBOROUGH AVE AT CASTLEFIELD AVE AT STRATHN,4415,WE
32475,43.768883383,-79.401741713,ELMWOOD AVE AT WILLOWDALE AVE,14800,NO
32476,43.7833060026067,-79.1706429939691,MORRISH RD AT OLD KINGSTON RD (PX 2321),10073,EA
32478,43.7715930031645,-79.4544359961922,FINCH AVE  W AT 300M W OF TORRESDALE AVE (PX 2384),48673,NO
32479,43.7517569979215,-79.4637300035539,DE BOERS DR AT W R ALLEN RD (PX 2127),24864,NO
32480,43.6596999994247,-79.3966100015361,ST GEORGE ST AT 120M N OF COLLEGE ST (PX 1999),8523,SO
32481,43.7449499979364,-79.5828800015739,KIPLING AVE AT 30M N OF STEVENSON RD (PX 1884),18188,WE
32482,43.7480999986197,-79.5843800012927,KIPLING AVE AT 150M N OF MOUNT OLIVE DR (PX 1950),8866,WE
32483,43.652260004171,-79.3801200022048,QUEEN ST AT 70M W OF YONGE ST (PX 1460),13791,SO
32484,43.6575699957663,-79.51596500406,ROYAL YORK RD AT 16M S OF GOVERNMENT RD (PX 2123),24798,WE
32487,43.7410399993171,-79.5037800061222,SHEPPARD AVE AT 33M W OF BUCKLAND RD (PX 2090),22420,NO
32489,43.6354920039328,-79.473493003808,SOUTH KINGSWAY LINK RD AT THE QUEENSWAY (PX 1932),15503,SO
32490,43.740022751,-79.215302175,DUNCOMBE BLVD AT SERVICE RD,442,EA
32491,43.753913714,-79.272959654,NANTUCKET BLVD AT WICKWARE GATE,1398,EA
32570,43.755143341,-79.453753803,CODSELL AVE AT WILMINGTON AVE,15834,NO
32571,43.75381652,-79.453165022,COCKSFIELD AVE AT WILMINGTON AVE,5005,NO
32572,43.754565101,-79.453508506,SANDALE GNDS AT WILMINGTON AVE,4815,NO
32573,43.754690697,-79.468953944,KODIAK CRES AT WHITEHORSE RD,1693,NO
32574,43.663807359,-79.327879911,ALTON AVE AT QUEEN ST,6015,SO
32575,43.689431699,-79.300987993,BARRINGTON AVE AT COLEMAN AVE,1300,SO
32576,43.752851238,-79.457752378,COCKSFIELD AVE AT WILSON HEIGHTS BLVD,7029,NO
32577,43.754248486,-79.458996694,CODSELL AVE AT WILSON HEIGHTS BLVD,13914,NO
32578,43.7719149958248,-79.4676799991141,DUFFERIN ST AT YORK UNIVERSITY BUSWAY (PX 2128),42409,NO
32579,43.7712250013163,-79.4721569984443,ALNESS ST AT YORK UNIVERSITY BUSWAY (PX 2129),9012,NO
32581,43.673921802,-79.39154475,DAVENPORT RD AT MCALPINE ST,26621,SO
32582,43.72505896,-79.307014052,EGLINTON AVE E AT JONESVILLE CRES,22566,NO
32585,43.598904191,-79.499580317,LAKE SHORE DR AT THIRD ST,431,WE
32586,43.7657150038897,-79.4916589948848,FOUR WINDS DR AT KEELE ST (PX 2450),37902,NO
32587,43.754028254,-79.469662297,KODIAK CRES AT SHEPPARD AVE,16240,NO
32615,43.706082365,-79.431810483,BURMONT RD AT RIDELLE AVE,1553,SO
32616,43.738567044,-79.223787699,KNOWLTON DR AT MASON RD,1266,EA
32617,43.644085484,-79.478024517,WALLER AVE AT WINDERMERE AVE,5604,SO
32660,43.718312449,-79.490610268,BLUE SPRING RD AT FALSTAFF AVE,3061,NO
32661,43.8103399990187,-79.2200270014007,HUPFIELD TRL AT MCLEVIN AVE AND PRV ACCESS (PX 2298),15652,EA
32662,43.810508818,-79.217913533,MCLEVIN AVE AT PENNYHILL DR,4221,EA
32663,43.7745210021457,-79.496804994375,YORK BLVD AT YORK UNIVERSITY BUSWAY & PARKING LOT (PX 2132),2871,NO
32666,43.8351899966177,-79.2572750056768,STEELES AVE AT 280M W OF MARYDALE AV (PX 2176),24409,EA
32667,43.780028938,-79.349764524,DON MILLS RD S/B TO DON MILLS RD N/B N OF FAIRVIEW MALL (S O,18394,NO
32668,43.786486668,-79.352101271,DON MILLS RD N/B TO DON MILLS RD S/B S OF VAN HORNE AVE (N O,19932,NO
32669,43.666440933,-79.340865825,BADGEROW AVE AT BOSTON AVE,737,SO
32670,43.644331872,-79.476842768,LAVINIA AVE AT WALLER AVE,579,SO
32671,43.6941479991625,-79.4571870032441,EGLINTON AVE AT HARVIE AVE & RONALD AVE (PX 464),23371,WE
32672,43.747922272,-79.530774944,ARROW RD AT DEERHIDE CRES (SOUTH INT),12038,NO
32673,43.705483567,-79.442411589,MARLEE AVE AT STAYNER AVE,24245,NO
32674,43.734874002084,-79.3012359940942,INNISDALE DR AT PHARMCAY AVE (PX 2227),21685,EA
32675,43.7711935257194,-79.4969227532086,JAMES GILLIES ST AT THE POND RD & YORK UNIVERSITY BUSWAY(PX 2131),3505,NO
32789,43.685462458,-79.438064131,EARLSDALE AVE AT OAKWOOD AVE,16993,WE
32790,43.715063751,-79.428790232,BATHURST ST AT COLDSTREAM  AVE,16743,NO
32791,43.7196360009038,-79.2470840006821,JEANETTE ST AT ST CLAIR AVE (PX 2218),17734,EA
32792,43.65225656,-79.471180066,BLOOR ST AT ELLIS PARK RD,23105,SO
32793,43.8072120006262,-79.3321489993037,ARNALL AVE AT PHARMACY AVE (PX 2216),15874,EA
32794,43.679724899,-79.31279586,GERRARD ST AT KINGSMOUNT PARK RD,6090,SO
32795,43.8062020021979,-79.2254069983127,MCLEVIN AVE AT PINERY TRL W (PX 2159),12520,EA
32796,43.65980199601,-79.3999199994841,SPADINA CR AT 20M S OF RUSSELL ST (PX 2117),4763,SO
32815,43.658042859,-79.516187319,GOVERNMENT RD AT ROYAL YORK RD,14570,WE
32816,43.677636194,-79.397589097,MACPHERSON AVE AT MARLBOROUGH PL,2860,SO
32818,43.662960211,-79.49824286,ATHEA RD AT DORAN AVE,141,SO
32829,43.676099192,-79.359421471,DANFORTH AVE AT ROYAL DR,17817,SO
32830,43.668501368,-79.485678359,CASTLETON AVE AT ST CLAIR AVE,23061,WE
32859,43.6956399966744,-79.284780005514,PHARMACY AVE AT 20M S OF ALBION AVE (PX 2200),9329,EA
32860,43.697117289,-79.317753821,SAVOY AVE AT WOODBINE AVE,10904,SO
32861,43.75340153,-79.327843997,BROOKBANKS DR AT UNDERHILL DR,4343,NO
32955,43.6663268,-79.48241849,MARIA ST AT RAYBOULD ST AT RUNNYMEDE RD,8423,SO
33036,43.831641326,-79.245741486,PASSMORE AVE AT TAPSCOTT RD,19546,EA
33059,43.758888589,-79.463064103,CLIFTON AVE AT WILSON HEIGHTS BLVD,4863,NO
33062,43.63026962,-79.476914485,LAKE SHORE BLVD AT MARINE PARADE DR (E LEG),12184,WE
33063,43.679573823,-79.337497172,CHATHAM AVE AT EUSTON AVE,652,SO
33187,43.747990002927,-79.4624199969602,W R ALLEN RD AT 245M S OF SHEPPARD AVE & TTC ACCESS ONLY(PX 2240),58435,NO
33244,43.656722753,-79.488807935,RAYMOND AVE AT THORNHILL AVE,482,SO
33245,43.694212003,-79.420087111,ARDMORE RD AT ROSEMARY RD,611,SO
33246,43.711484547,-79.523594186,ACADEMY RD AT CHANTILLY GNDS,154,NO
33248,43.633212442,-79.5318011,ADVANCE RD AT KIPLING AVE,35004,WE
33249,43.661351675,-79.508616334,DUNDAS ST AT EARLINGTON AVE,15384,WE
33251,43.678258922,-79.410908986,AUSTON TER AT WALMER RD (W LEG),7443,SO
33253,43.700822355,-79.529448858,DIXON RD AT KENTROYAL DR AND WESTONA ST,16097,WE
33254,43.752719778,-79.244379762,DANFORTH RD AT MCCOWAN RD AND PERIVALE CRES,12188,EA
33255,43.727588601,-79.397276948,MT PLEASANT RD AT WANLESS AVE,17025,SO
33355,43.710177304,-79.514229059,FARNSWORTH DR AT QUEENSLEA AVE,222,NO
33356,43.693408929,-79.483266533,CLEARVIEW HTS AT TRETHEWEY DR (WEST INT),9923,WE
33392,43.7185839955297,-79.2731110039233,ANACONDA AVE AT BIRCHMOUNT RD (PX 2224),13487,EA
33393,43.753817479,-79.565415683,DUNCANWOODS DR AT NAVENBY CRES,1574,NO
33394,43.755001787,-79.563546625,GRACEDALE BLVD AT NAVENBY CRES,520,NO
33395,43.665320706,-79.541491802,SIR WILLIAMS LANE AT TWYFORD DR,565,WE
33396,43.7267649992859,-79.3506320057164,# 1155 LESLIE ST AT BMW DEALERSHIP & 990M S OF LAWRENCE (PX 2248),15407,NO
33397,43.738093241,-79.420841279,AVENUE RD AT RIDLEY BLVD,20210,NO
33398,43.688088814,-79.420302161,BATHURST ST AT LONSMOUNT DR,17264,WE
33399,43.6894183553169,-79.6024457563908,FASKEN DR AT HIGHWAY 427 NB OFF RAMP,11846,WE
33401,43.826093997,-79.278135912,ALTON TOWERS CIR AT GOLDHAWK TRL N,3426,EA
33402,43.6501959849548,-79.470747716435,ELLIS PARK RD AT WENDIGO WAY,1588,SO
33403,43.736783022,-79.420263465,AVENUE RD AT JOICEY BLVD,17498,NO
33404,43.735291677,-79.269239414,KENNEDY RD AT LANDSEER RD,36116,EA
33524,43.705076616,-79.384772868,FORMAN AVE AT MANOR RD,2901,SO
33554,43.702551861,-79.389817798,DE SAVERY CRES AT THURLOE AVE,898,SO
33555,43.7299720011085,-79.2920710042735,ASHTONBEE ROAD AT HAKIMI AVE (PX 2069),14400,EA
33572,43.786630082,-79.334378967,BRIAN DR AT MARGARET AVE,2067,NO
33573,43.8167870015495,-79.2769500024237,HUTCHCROFT AVE AT MCNICOLL AVE (PX 2231),19815,EA
33574,43.7421580022047,-79.2826560003194,BIRCHMOUNT RD AT FLORA DR (PX 2260),27087,EA
33575,43.8079949986586,-79.2563170018131,MIDDLEFIELD RD AT ORATOR GT (PX 2233),8187,EA
33576,43.7589149958887,-79.2149619955325,MARCELLA ST AT SCARBOROUGH GOLF CLUB RD (PX 2228),5289,EA
33577,43.702193954,-79.378049068,CLEVELAND ST AT DAVISVILLE AVE,5937,SO
33578,43.683308603,-79.402689194,CLARENDON AVE AT POPLAR PLAINS RD,4715,SO
33579,43.7274040019003,-79.2334000051493,HALBERT PL AT MCCOWAN RD (PX 2226),3436,EA
33580,43.68248663,-79.406678216,CLARENDON AVE AT RUSSELL HILL RD,2506,SO
33581,43.7960080039231,-79.1650389978718,EUCLID AVE AT LAVERY TRL AND MEADOWVALE RD (PX 2232),5736,EA
33585,43.764965663,-79.408623567,DORIS AVE AT SPRING GARDEN AVE,8214,NO
33604,43.679434516,-79.382323497,ROXBOROUGH ST AT WRENTHAM PL,6091,SO
33619,43.7218269981934,-79.2745060048649,BIRCHMOUNT RD AT FOXRIDGE DR (PX 2325),24756,EA
33637,43.766251041,-79.409345269,DORIS AVE AT HOLLYWOOD AVE,15514,NO
33648,43.706213765,-79.426637382,BATHURST ST AT CASTLEFIELD AVE AND FOREST RIDGE ST,49170,SO
33649,43.766134782,-79.390039484,CLAIRTRELL RD AT SHEPPARD AVE E,21634,NO
33724,43.702865306,-79.299475498,CEDARCREST BLVD AT GLEN ALBERT DR,632,SO
33725,43.701297155,-79.276528861,BAMBLETT DR AT WARDEN AVE,6319,EA
33727,43.707105088,-79.426856559,BATHURST ST AT RIDELLE AVE AND ST CLEMENTS AVE,33736,SO
33728,43.78361711,-79.286754633,GORDON AVE AT SHEPPARD AVE,27530,EA
33729,43.661480522,-79.428054068,BLOOR ST AT DELAWARE AVE,16387,SO
33730,43.659642941,-79.492632697,HUMBERCREST BLVD AT ST MARKS RD,4271,SO
33731,43.740729263,-79.403264396,BROOKFIELD RD AT DOMINO AVE AT OLD YONGE ST AND MILL ST,1932,NO
33732,43.6468440012001,-79.4303800023247,DUFFERIN ST AT GORDON ST (PX 2317),14568,SO
33733,43.739849427,-79.399522566,PLYMBRIDGE CRES AT PLYMBRIDGE RD,709,NO
33735,43.7465779972875,-79.5964910020352,MARTIN GROVE ROAD AT 270M N OF GARFELLA DR (PX 2196),13694,WE
33736,43.8092250023993,-79.2714000019412,SANDHURST CIRCLE 235M N OF FINCH & ALBERT CAMBELL (PX 2201),4685,EA
33738,43.7044469963662,-79.2696609956013,DANFORTH ROAD AT PILKINGTON DR (PX 2259),16430,EA
33739,43.7755220043776,-79.335142003397,HERONS HILL WAY AT SHEPPARD AVE E (PX 2092),40712,NO
33740,43.648027998055,-79.5083560023588,BLOOR ST AT 47M E OF JACKSON AVE (PX 340),26242,WE
33741,43.6720600042649,-79.4298199978158,OSSINGTON AVE AT 54M N OF ACORES AVE (PX 1936),4897,SO
33743,43.675768835,-79.444974735,ROSEMOUNT AVE AT VIA ITALIA,3612,SO
33746,43.8258809986838,-79.2430980042597,MCNICOLL AVE AT TAPSCOTT RD (PX 2043),35546,EA
33747,43.646080704,-79.409576482,CLAREMONT ST AT QUEEN ST,9271,SO
33748,43.622017032,-79.542675953,ATOMIC AVE AT NORTH QUEEN ST,7067,WE
33749,43.651177704,-79.411604949,CLAREMONT ST AT DUNDAS ST,6760,SO
33752,43.7105259993811,-79.3796430044173,EGLINTON AVE 18M E OF HOYLE AVE (PX 768),15300,SO
33753,43.8272450037846,-79.2347019957048,MCNICOLL BLVD AT MORNINGSIDE AVE AND OASIS BLVD (PX 2044),14656,EA
33754,43.8161429996182,-79.3225410037358,BAMBURGH CIR AT WINTERMUTE BLVD (PX 2163),8174,EA
33755,43.691447685,-79.438691606,GLENORA AVE AT VAUGHAN RD,6102,WE
33848,43.6797499957164,-79.2945100024555,KINGSTON ROAD AT 25M E OF GLEN MANOR DR (PX 1933),21589,SO
33849,43.69205094,-79.502776984,DORA SPENCER RD AT WESTON RD,21632,WE
33850,43.766347003633,-79.4942959970804,COLUMBIA GT AT MURRAY ROSS PKWY & YORK U BUSWAY  (PX 2130),3159,NO
33851,43.83801179,-79.245194587,EASTVALE DR AT STEELES AVE,39986,EA
33852,43.7987510014709,-79.3282819974026,PHARMACY AVE AT 305M N OF HUNTINGDALE BLVD/ CHESTER LE (PX 2234),13097,EA
33865,43.73349808,-79.556942202,ALBION RD AT BARKER AVE,11096,WE
33866,43.742725632,-79.540337944,IMOGENE AVE AT WESTON RD,25045,NO
33867,43.635090171,-79.515315497,CHARTWELL RD AT NORSEMAN ST,4609,WE
33868,43.766389333,-79.400688647,SPRING GARDEN AVE AT WILLOWDALE AVE,21136,NO
33869,43.7005167,-79.437765065,PARK HILL RD AT WHITMORE AVE,1284,SO
33919,43.6247113,-79.509987491,PLASTICS AVE AT THE QUEENSWAY,50176,WE
33920,43.785623856,-79.451041474,ROCKFORD RD AT TORRESDALE AVE,4150,NO
33921,43.6600869955304,-79.3630009964448,DUNDAS ST E AT SACKVILLE ST (PX 2354),24078,SO
33929,43.718943247,-79.445539296,W.R. ALLEN RD S/B N OF LAWRENCE AVE,20091,NO
33967,43.734548222,-79.357230104,BANBURY RD AT LAWRENCE AVE E,7692,NO
33968,43.691626156,-79.307043721,EPSOM AVE AT WESTLAKE AVE,506,SO
33969,43.676912834,-79.346650411,CARLAW AVE AT HARCOURT AVE,1410,SO
33970,43.6305696743708,-79.5513404884438,CLOVERDALE MALL AT THE EAST MALL,11185,WE
33971,43.618927832,-79.486470112,LAKE SHORE BLVD AT LOUISA ST,35990,WE
33973,43.680201715,-79.466009488,OLD WESTON RD AT ROWNTREE AVE,7270,SO
33975,43.7310099959957,-79.2505999989193,DANFORTH RD AT 45M N OF FALMOUTH AV & GLENSHEPPARD DR (PX 1709),19098,EA
33976,43.646316018,-79.391093375,KING ST W AT WIDMER ST,6043,SO
33977,43.619037009,-79.509399899,EVANS AVE AT OURLAND AVE,19486,WE
33978,43.614200746,-79.51727679,CONNELL CRT AT HORNER AVE,3391,WE
33979,43.712354752,-79.454348834,CLAVER AVE AT DUFFERIN ST,45393,NO
33981,43.648425741,-79.50659665,BLOOR ST AT WENDOVER RD,12070,WE
33982,43.621516119,-79.524252093,CULNAN AVE AT THE QUEENSWAY,14768,WE
33983,43.63080515,-79.487190245,ALDGATE AVE AT RINGLEY AVE,1449,WE
